"response_id","mobility_difficulty","rating"
"GEN24_1047163","Remembering or concentrating","4 - No difficulty"
"GEN24_1047163","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047163","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047164","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047164","Remembering or concentrating","3 - Some difficulty"
"GEN24_1047164","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047164","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047169","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047169","Remembering or concentrating","4 - No difficulty"
"GEN24_1047169","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047169","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047170","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047170","Remembering or concentrating","4 - No difficulty"
"GEN24_1047170","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047170","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047173","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047173","Remembering or concentrating","3 - Some difficulty"
"GEN24_1047173","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047173","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1047176","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047176","Remembering or concentrating","4 - No difficulty"
"GEN24_1047176","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047176","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047181","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047181","Remembering or concentrating","4 - No difficulty"
"GEN24_1047181","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047181","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047186","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047186","Remembering or concentrating","4 - No difficulty"
"GEN24_1047186","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047186","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047187","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047187","Remembering or concentrating","4 - No difficulty"
"GEN24_1047187","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047187","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1047188","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047188","Remembering or concentrating","3 - Some difficulty"
"GEN24_1047188","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1047188","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047189","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047189","Remembering or concentrating","4 - No difficulty"
"GEN24_1047189","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047189","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047191","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047191","Remembering or concentrating","4 - No difficulty"
"GEN24_1047191","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047191","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047193","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047193","Remembering or concentrating","4 - No difficulty"
"GEN24_1047193","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1047193","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047195","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047195","Remembering or concentrating","4 - No difficulty"
"GEN24_1047195","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047195","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047197","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047197","Remembering or concentrating","4 - No difficulty"
"GEN24_1047197","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047197","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047208","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047208","Remembering or concentrating","4 - No difficulty"
"GEN24_1047208","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047208","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047209","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047209","Remembering or concentrating","4 - No difficulty"
"GEN24_1047209","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047209","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047211","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047211","Remembering or concentrating","4 - No difficulty"
"GEN24_1047211","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047211","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047213","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047213","Remembering or concentrating","4 - No difficulty"
"GEN24_1047213","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047213","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047218","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047218","Remembering or concentrating","4 - No difficulty"
"GEN24_1047218","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047218","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047220","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047220","Remembering or concentrating","4 - No difficulty"
"GEN24_1047220","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047220","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047221","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047221","Remembering or concentrating","4 - No difficulty"
"GEN24_1047221","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047221","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047222","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047222","Remembering or concentrating","4 - No difficulty"
"GEN24_1047222","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047222","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1047225","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047225","Remembering or concentrating","4 - No difficulty"
"GEN24_1047225","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047225","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047228","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047228","Remembering or concentrating","4 - No difficulty"
"GEN24_1047228","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047228","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1047232","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047232","Remembering or concentrating","4 - No difficulty"
"GEN24_1047232","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047232","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047233","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047233","Remembering or concentrating","4 - No difficulty"
"GEN24_1047233","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1047233","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1047238","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047238","Remembering or concentrating","4 - No difficulty"
"GEN24_1047238","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047238","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047250","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047250","Remembering or concentrating","4 - No difficulty"
"GEN24_1047250","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047250","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047253","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047253","Remembering or concentrating","4 - No difficulty"
"GEN24_1047253","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047253","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047261","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047261","Remembering or concentrating","4 - No difficulty"
"GEN24_1047261","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047261","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047262","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047262","Remembering or concentrating","4 - No difficulty"
"GEN24_1047262","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047262","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047266","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047266","Remembering or concentrating","4 - No difficulty"
"GEN24_1047266","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047266","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047271","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047271","Remembering or concentrating","4 - No difficulty"
"GEN24_1047271","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047271","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1047282","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047282","Remembering or concentrating","3 - Some difficulty"
"GEN24_1047282","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047282","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1047284","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047284","Remembering or concentrating","4 - No difficulty"
"GEN24_1047284","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047284","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047285","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047285","Remembering or concentrating","4 - No difficulty"
"GEN24_1047285","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047285","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047295","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047295","Remembering or concentrating","4 - No difficulty"
"GEN24_1047295","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047295","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047296","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047296","Remembering or concentrating","4 - No difficulty"
"GEN24_1047296","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047296","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047298","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047298","Remembering or concentrating","4 - No difficulty"
"GEN24_1047298","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047298","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047300","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047300","Remembering or concentrating","4 - No difficulty"
"GEN24_1047300","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047300","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047305","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047305","Remembering or concentrating","4 - No difficulty"
"GEN24_1047305","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047305","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047308","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047308","Remembering or concentrating","4 - No difficulty"
"GEN24_1047308","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047308","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047325","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047325","Remembering or concentrating","4 - No difficulty"
"GEN24_1047325","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047325","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047359","Hearing, even if using a hearing device","3 - Some difficulty"
"GEN24_1047359","Remembering or concentrating","4 - No difficulty"
"GEN24_1047359","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047359","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047361","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047361","Remembering or concentrating","4 - No difficulty"
"GEN24_1047361","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047361","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047373","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047373","Remembering or concentrating","4 - No difficulty"
"GEN24_1047373","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047373","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047375","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047375","Remembering or concentrating","4 - No difficulty"
"GEN24_1047375","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047375","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047386","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047386","Remembering or concentrating","4 - No difficulty"
"GEN24_1047386","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047386","Walking or climbing stairs","4 - No difficulty"
"GEN24_1047388","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047388","Remembering or concentrating","3 - Some difficulty"
"GEN24_1047388","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1047388","Walking or climbing stairs","2 - A lot of difficulty"
"GEN24_1047392","Hearing, even if using a hearing device","3 - Some difficulty"
"GEN24_1047392","Remembering or concentrating","4 - No difficulty"
"GEN24_1047392","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1047392","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1047394","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1047394","Remembering or concentrating","4 - No difficulty"
