"response_id","visited_before_or_after","country","nights"
"GEN24_1079779","After","Australia",14
"GEN24_1079779","Before","Australia",14
"GEN24_1079782","After","Australia",1
"GEN24_1079782","Before","Australia",77
"GEN24_1079783","After","Australia",13
"GEN24_1079783","After","Indonesia",10
"GEN24_1079783","After","Japan",10
"GEN24_1079795","Before","Fiji",2
"GEN24_1079835","Before","Indonesia",1
"GEN24_1079843","Before","Hong Kong (Special Administrative Region)",1
"GEN24_1079855","Before","Philippines",1
"GEN24_1079869","After","Australia",4
"GEN24_1079869","Before","Australia",4
"GEN24_1079921","Before","United States of America",10
"GEN24_1079924","After","Fiji",21
"GEN24_1079924","Before","Indonesia",30
"GEN24_1079967","Before","Australia",9
"GEN24_1079989","Before","England",8
"GEN24_1079989","Before","Japan",7
"GEN24_1080011","After","Australia",19
"GEN24_1080012","After","Australia",15
"GEN24_1080021","Before","Australia",7
"GEN24_1080036","After","Hong Kong (Special Administrative Region)",1
"GEN24_1080036","Before","China, People's Republic of",10
"GEN24_1080041","After","Singapore",3
"GEN24_1080041","Before","Australia",35
"GEN24_1080045","After","Singapore",1
"GEN24_1080045","Before","Singapore",1
"GEN24_1080057","After","Japan",5
"GEN24_1080057","Before","Japan",5
"GEN24_1080071","After","Singapore",2
"GEN24_1080071","Before","Singapore",3
"GEN24_1080072","After","Singapore",2
"GEN24_1080074","Before","Singapore",2
"GEN24_1080143","After","Australia",14
"GEN24_1080143","Before","Australia",30
"GEN24_1080143","Before","Ireland",30
"GEN24_1080183","After","Australia",4
"GEN24_1080183","Before","United Arab Emirates",2
"GEN24_1080190","After","Fiji",1
"GEN24_1080202","After","Qatar",1
"GEN24_1080202","Before","Qatar",1
"GEN24_1080209","After","Philippines",20
"GEN24_1080209","Before","Indonesia",1
"GEN24_1080217","After","Cambodia",14
"GEN24_1080217","After","Indonesia",42
"GEN24_1080217","After","Philippines",28
"GEN24_1080217","After","Viet Nam",21
"GEN24_1080222","Before","Singapore",1
"GEN24_1080229","After","United States of America",1
"GEN24_1080229","Before","United States of America",1
"GEN24_1080232","After","United States of America",1
"GEN24_1080232","Before","United States of America",1
"GEN24_1080257","Before","China, People's Republic of",1
"GEN24_1080264","After","Japan",3
"GEN24_1080331","Before","Qatar",1
"GEN24_1080332","Before","Qatar",1
"GEN24_1080346","Before","Australia",3
"GEN24_1080348","Before","China, People's Republic of",1
"GEN24_1080358","After","Singapore",2
"GEN24_1080358","Before","Thailand",7
"GEN24_1080368","Before","Australia",16
"GEN24_1080371","After","United States of America",1
"GEN24_1080378","After","United Arab Emirates",1
"GEN24_1080378","Before","United Arab Emirates",1
"GEN24_1080381","Before","Thailand",6
"GEN24_1080396","Before","Japan",5
"GEN24_1080396","Before","United States of America",5
"GEN24_1080475","Before","Australia",9
"GEN24_1080482","Before","Australia",14
"GEN24_1080496","Before","Australia",3
"GEN24_1080502","After","Fiji",3
"GEN24_1080502","Before","Australia",13
"GEN24_1080508","After","French Polynesia",11
"GEN24_1080510","Before","United States of America",1
"GEN24_1080541","Before","Australia",12
"GEN24_1080570","Before","Taiwan",5
"GEN24_1080583","After","Australia",1
"GEN24_1080583","Before","Australia",2
"GEN24_1080616","After","Australia",86
"GEN24_1080616","Before","Fiji",9
"GEN24_1080666","Before","Australia",6
"GEN24_1080693","After","Australia",13
"GEN24_1080746","After","Singapore",5
"GEN24_1080746","Before","Japan",14
"GEN24_1080766","After","Malaysia",5
"GEN24_1080766","Before","Australia",2
"GEN24_1080828","After","Samoa",3
"GEN24_1080828","After","Solomon Islands",7
"GEN24_1080828","Before","Samoa",4
"GEN24_1080829","Before","Niue",14
"GEN24_1080880","After","Australia",2
"GEN24_1080880","Before","Australia",78
"GEN24_1080884","Before","United Arab Emirates",1
"GEN24_1080916","After","Australia",13
"GEN24_1080916","Before","Australia",12
"GEN24_1080936","After","Fiji",3
"GEN24_1080957","After","Hong Kong (Special Administrative Region)",1
"GEN24_1080957","After","Japan",11
"GEN24_1080957","Before","Australia",10
"GEN24_1080970","Before","Australia",3
"GEN24_1080973","After","Australia",5
"GEN24_1080986","Before","Australia",21
"GEN24_1081000","After","Australia",5
"GEN24_1081000","Before","Australia",5
"GEN24_1081003","After","Australia",4
"GEN24_1081003","After","United States of America",5
"GEN24_1081003","Before","United States of America",4
"GEN24_1081009","After","Fiji",4
"GEN24_1081009","Before","Australia",14
"GEN24_1081014","After","Australia",2
"GEN24_1081014","Before","Australia",3
"GEN24_1081028","After","China, People's Republic of",20
"GEN24_1081045","Before","Australia",5
"GEN24_1081045","Before","Singapore",1
"GEN24_1081049","Before","Singapore",3
"GEN24_1081056","After","Singapore",1
"GEN24_1081056","Before","Singapore",2
"GEN24_1081057","Before","Australia",5
"GEN24_1081075","Before","Poland",1
"GEN24_1081167","After","Japan",80
"GEN24_1081240","Before","Singapore",3
"GEN24_1081315","Before","Korea, Republic of",1
"GEN24_1081342","After","Germany",10
"GEN24_1081342","Before","Australia",29
"GEN24_1081362","Before","Australia",15
"GEN24_1081362","Before","Qatar",1
"GEN24_1081435","After","Australia",55
"GEN24_1081491","Before","Hong Kong (Special Administrative Region)",5
"GEN24_1081519","After","Australia",6
"GEN24_1081519","After","Indonesia",4
"GEN24_1081519","After","Malaysia",4
"GEN24_1081519","Before","Bolivia",5
"GEN24_1081519","Before","Chile",7
"GEN24_1081519","Before","Peru",7
"GEN24_1081532","Before","Australia",2
"GEN24_1081533","Before","Fiji",2
"GEN24_1081565","After","Australia",2
"GEN24_1081565","Before","Australia",16
"GEN24_1081596","Before","Australia",4
"GEN24_1081601","After","Australia",47
"GEN24_1081601","Before","Australia",64
"GEN24_1081610","Before","Thailand",4
"GEN24_1081647","Before","Australia",4
"GEN24_1081648","After","Australia",8
"GEN24_1081648","Before","Australia",8
"GEN24_1081658","Before","Singapore",2
"GEN24_1081675","After","Australia",15
"GEN24_1081676","Before","Australia",5
"GEN24_1081691","After","Australia",7
"GEN24_1081742","Before","Australia",6
"GEN24_1081784","After","China, People's Republic of",1
"GEN24_1081784","Before","China, People's Republic of",1
"GEN24_1081821","After","Australia",10
"GEN24_1081827","After","England",20
"GEN24_1081827","Before","Australia",20
"GEN24_1081868","After","Australia",1
"GEN24_1081869","After","Cook Islands",5
"GEN24_1081869","After","Singapore",1
"GEN24_1081869","Before","Singapore",2
"GEN24_1081870","Before","Singapore",3
"GEN24_1081913","After","Jordan",11
"GEN24_1081937","After","Singapore",3
"GEN24_1081937","Before","Singapore",5
"GEN24_1081939","After","Singapore",4
"GEN24_1081942","Before","Singapore",2
"GEN24_1081952","After","Singapore",2
"GEN24_1081952","Before","Australia",8
"GEN24_1081952","Before","Singapore",5
"GEN24_1081960","After","Australia",1
"GEN24_1081960","Before","Australia",15
"GEN24_1081961","Before","Australia",21
"GEN24_1081994","After","United Arab Emirates",4
"GEN24_1081994","Before","Australia",29
"GEN24_1081994","Before","Singapore",3
"GEN24_1082023","Before","Australia",5
"GEN24_1082023","Before","Switzerland",1
"GEN24_1082056","After","Singapore",1
"GEN24_1082056","After","Thailand",6
"GEN24_1082056","Before","Argentina",12
"GEN24_1082056","Before","Australia",2
"GEN24_1082056","Before","Chile",13
"GEN24_1082058","After","Hong Kong (Special Administrative Region)",2
"GEN24_1082058","Before","Hong Kong (Special Administrative Region)",1
"GEN24_1082103","After","Australia",6
"GEN24_1082115","After","Singapore",3
"GEN24_1082115","Before","Australia",1
"GEN24_1082127","After","Singapore",3
"GEN24_1082127","Before","Australia",35
"GEN24_1082127","Before","Thailand",3
"GEN24_1082156","After","Australia",40
"GEN24_1082254","Before","Greece",11
"GEN24_1082254","Before","Israel",6
"GEN24_1082254","Before","Japan",3
"GEN24_1082254","Before","Singapore",1
"GEN24_1082268","Before","Australia",15
"GEN24_1082281","After","Australia",8
"GEN24_1082286","Before","Argentina",12
"GEN24_1082286","Before","Brazil",7
"GEN24_1082286","Before","Fiji",7
"GEN24_1082286","Before","United States of America",33
"GEN24_1082309","Before","Hong Kong (Special Administrative Region)",7
"GEN24_1082309","Before","United States of America",7
"GEN24_1082335","After","Australia",2
"GEN24_1082376","After","Australia",2
"GEN24_1082376","Before","Australia",6
"GEN24_1082412","After","Australia",27
"GEN24_1082413","After","Australia",1
"GEN24_1082426","After","Australia",1
"GEN24_1082506","Before","Singapore",2
"GEN24_1082508","Before","Singapore",2
"GEN24_1082542","Before","Australia",2
"GEN24_1082542","Before","Papua New Guinea",80
"GEN24_1082550","Before","United Arab Emirates",1
"GEN24_1082562","After","Australia",99
"GEN24_1082610","Before","Australia",8
"GEN24_1082610","Before","United States of America",4
"GEN24_1082654","After","Australia",6
"GEN24_1082662","After","China, People's Republic of",1
"GEN24_1082662","Before","New Caledonia",42
"GEN24_1082698","After","Australia",2
"GEN24_1082698","After","Indonesia",3
"GEN24_1082698","After","Philippines",5
"GEN24_1082698","After","Timor-Leste",2
"GEN24_1082698","Before","Fiji",2
"GEN24_1082709","Before","Australia",14
"GEN24_1082729","After","Japan",1
"GEN24_1082729","Before","Japan",4
"GEN24_1082774","Before","Australia",2
"GEN24_1082775","Before","Australia",5
"GEN24_1082776","Before","Australia",4
"GEN24_1082797","Before","Australia",2
"GEN24_1082797","Before","India",1
"GEN24_1082797","Before","Philippines",10
"GEN24_1082797","Before","Thailand",3
"GEN24_1082802","Before","French Polynesia",4
"GEN24_1082809","Before","Fiji",4
"GEN24_1082813","Before","China, People's Republic of",15
"GEN24_1082813","Before","Japan",35
"GEN24_1082813","Before","Korea, Democratic People's Republic of",21
"GEN24_1082813","Before","Malaysia",42
"GEN24_1082817","Before","Japan",6
"GEN24_1082820","Before","China, People's Republic of",3
"GEN24_1082820","Before","Japan",7
"GEN24_1082820","Before","Switzerland",8
"GEN24_1082820","Before","United States of America",5
"GEN24_1082823","Before","Japan",9
"GEN24_1082823","Before","Singapore",3
"GEN24_1082823","Before","Taiwan",10
"GEN24_1082823","Before","Thailand",7
"GEN24_1082823","Before","United States of America",15
"GEN24_1082864","After","Japan",1
"GEN24_1082921","Before","Singapore",1
"GEN24_1083115","Before","Singapore",2
"GEN24_1083135","Before","Singapore",5
"GEN24_1083139","After","Fiji",12
"GEN24_1083160","After","China, People's Republic of",1
"GEN24_1083160","Before","China, People's Republic of",2
"GEN24_1083182","Before","Australia",50
"GEN24_1083208","Before","Thailand",4
"GEN24_1083208","Before","Viet Nam",3
"GEN24_1083245","After","Singapore",1
"GEN24_1083245","Before","Singapore",2
"GEN24_1083255","Before","Australia",5
"GEN24_1083260","After","Indonesia",19
"GEN24_1083260","Before","China, People's Republic of",30
"GEN24_1083260","Before","Indonesia",28
"GEN24_1083260","Before","Philippines",14
"GEN24_1083279","After","Australia",35
"GEN24_1083279","After","Japan",7
"GEN24_1083279","After","Viet Nam",14
"GEN24_1083279","Before","Chile",14
"GEN24_1083279","Before","Mexico",15
"GEN24_1083279","Before","United States of America",42
"GEN24_1083286","Before","Australia",5
"GEN24_1083397","After","Australia",60
"GEN24_1083397","Before","Australia",60
"GEN24_1083437","Before","Spain",1
"GEN24_1083449","Before","Singapore",1
"GEN24_1083470","After","Australia",89
"GEN24_1083470","Before","Australia",72
"GEN24_1083495","After","Australia",30
"GEN24_1083500","After","Australia",9
"GEN24_1083500","Before","Singapore",1
"GEN24_1083505","After","Australia",24
"GEN24_1083505","Before","Australia",2
"GEN24_1083510","Before","Australia",35
"GEN24_1083541","After","Australia",10
"GEN24_1083541","After","France",7
"GEN24_1083541","After","Japan",7
"GEN24_1083541","After","Singapore",7
"GEN24_1083541","After","United States of America",10
"GEN24_1083541","Before","Bhutan",7
"GEN24_1083541","Before","England",10
"GEN24_1083541","Before","Germany",10
"GEN24_1083541","Before","Nepal",10
"GEN24_1083541","Before","Swaziland",7
"GEN24_1083564","After","Hong Kong (Special Administrative Region)",2
"GEN24_1083590","After","French Polynesia",20
"GEN24_1083590","Before","Australia",21
"GEN24_1083590","Before","Indonesia",30
"GEN24_1083590","Before","Thailand",30
"GEN24_1083686","After","Australia",8
"GEN24_1083691","After","Singapore",1
"GEN24_1083692","Before","Singapore",3
"GEN24_1083693","After","Indonesia",7
"GEN24_1083693","After","Malaysia",2
"GEN24_1083693","After","Singapore",4
"GEN24_1083710","After","Thailand",6
"GEN24_1083732","Before","Australia",7
"GEN24_1083736","After","United States of America",1
"GEN24_1083736","Before","United States of America",1
"GEN24_1083737","After","United States of America",1
"GEN24_1083737","Before","United States of America",1
"GEN24_1083825","Before","Indonesia",28
"GEN24_1083825","Before","Viet Nam",42
"GEN24_1083835","After","Saudi Arabia",5
"GEN24_1083835","Before","Saudi Arabia",62
"GEN24_1083868","After","Singapore",2
"GEN24_1083868","Before","Australia",1
"GEN24_1083868","Before","Singapore",3
"GEN24_1083879","After","Luxembourg",7
"GEN24_1083879","Before","Australia",90
"GEN24_1083921","Before","Australia",21
"GEN24_1084044","After","Australia",1
"GEN24_1084063","Before","China, People's Republic of",1
"GEN24_1084072","After","South Africa",21
"GEN24_1084117","After","Belgium",1
"GEN24_1084117","After","Italy",2
"GEN24_1084117","After","Mexico",21
"GEN24_1084117","Before","Australia",99
"GEN24_1084117","Before","Cambodia",15
"GEN24_1084117","Before","Thailand",45
"GEN24_1084117","Before","Viet Nam",30
"GEN24_1084121","After","Hong Kong (Special Administrative Region)",6
"GEN24_1084121","After","Singapore",5
"GEN24_1084121","After","Thailand",20
"GEN24_1084121","After","Viet Nam",24
"GEN24_1084121","Before","Australia",16
"GEN24_1084121","Before","Fiji",30
"GEN24_1084138","After","Singapore",2
"GEN24_1084140","After","Singapore",15
"GEN24_1084155","Before","Australia",5
"GEN24_1084165","After","Australia",18
"GEN24_1084165","After","United States of America",12
"GEN24_1084165","Before","Fiji",7
"GEN24_1084165","Before","Japan",16
"GEN24_1084165","Before","Korea, Republic of",3
"GEN24_1084187","Before","China, People's Republic of",1
"GEN24_1084193","Before","Austria",99
"GEN24_1084237","After","Singapore",2
"GEN24_1084237","Before","Hong Kong (Special Administrative Region)",1
"GEN24_1084248","After","United States of America",1
"GEN24_1084248","Before","France",99
"GEN24_1084248","Before","French Polynesia",10
"GEN24_1084259","Before","Hong Kong (Special Administrative Region)",3
"GEN24_1084294","Before","Singapore",2
"GEN24_1084297","Before","Argentina",6
"GEN24_1084297","Before","Colombia",6
"GEN24_1084297","Before","Mexico",6
"GEN24_1084297","Before","Peru",6
"GEN24_1084313","Before","Indonesia",18
"GEN24_1084386","After","Brazil",12
"GEN24_1084386","After","United States of America",16
"GEN24_1084418","After","Australia",13
"GEN24_1084616","Before","England",21
"GEN24_1084616","Before","Italy",14
"GEN24_1084616","Before","Malaysia",7
"GEN24_1084616","Before","Singapore",7
"GEN24_1084641","After","Australia",2
"GEN24_1084641","Before","Australia",15
"GEN24_1084715","Before","Australia",25
"GEN24_1084715","Before","Canada",20
"GEN24_1084715","Before","England",15
"GEN24_1084715","Before","Thailand",20
"GEN24_1084719","Before","Australia",12
"GEN24_1084719","Before","Singapore",1
"GEN24_1084756","Before","England",1
"GEN24_1084756","Before","Saudi Arabia",1
"GEN24_1084760","Before","Canada",6
"GEN24_1084760","Before","Thailand",12
"GEN24_1084760","Before","United States of America",15
"GEN24_1084884","Before","Australia",15
"GEN24_1084997","After","Netherlands",30
"GEN24_1084997","Before","Netherlands",30
"GEN24_1085016","Before","Australia",7
"GEN24_1085016","Before","Japan",5
"GEN24_1085016","Before","Singapore",2
"GEN24_1085016","Before","Taiwan",4
"GEN24_1085025","Before","Australia",1
"GEN24_1085025","Before","Germany",1
"GEN24_1085025","Before","Hungary",3
"GEN24_1085025","Before","Japan",9
"GEN24_1085042","After","Australia",2
"GEN24_1085086","Before","Australia",5
