response_id,mobility_hearing_even_if_using_a_hearing_device,mobility_remembering_or_concentrating,mobility_seeing_even_when_wearing_glasses,mobility_walking_or_climbing_stairs
GEN24_1055355,4,4,4,4
GEN24_1055360,4,4,4,3
GEN24_1055363,4,4,4,4
GEN24_1055364,4,4,4,4
GEN24_1055365,4,4,4,4
GEN24_1055368,4,4,4,4
GEN24_1055370,4,4,4,4
GEN24_1055375,4,4,4,4
GEN24_1055376,4,4,4,4
GEN24_1055379,4,4,4,3
GEN24_1055383,4,4,4,4
GEN24_1055384,4,4,4,4
GEN24_1055389,4,4,4,4
GEN24_1055393,4,4,4,4
GEN24_1055399,4,4,4,4
GEN24_1055409,4,3,4,4
GEN24_1055415,4,4,4,4
GEN24_1055422,4,4,4,4
GEN24_1055431,4,4,3,3
GEN24_1055432,4,4,4,4
GEN24_1055433,4,4,4,4
GEN24_1055438,4,4,4,4
GEN24_1055441,4,4,3,3
GEN24_1055447,4,4,4,4
GEN24_1055448,4,4,4,4
GEN24_1055450,4,4,3,4
GEN24_1055451,4,4,4,4
GEN24_1055454,3,4,4,3
GEN24_1055456,4,4,4,4
GEN24_1055458,4,4,4,3
GEN24_1055459,4,4,4,4
GEN24_1055462,4,4,4,4
GEN24_1055464,4,4,3,3
GEN24_1055465,4,4,4,4
GEN24_1055468,4,4,4,4
GEN24_1055469,4,4,4,4
GEN24_1055477,4,4,4,4
GEN24_1055480,4,4,4,4
GEN24_1055482,4,4,4,3
GEN24_1055485,4,4,4,4
GEN24_1055486,4,4,4,4
GEN24_1055495,4,4,4,4
GEN24_1055499,2,4,4,4
GEN24_1055502,4,4,4,4
GEN24_1055507,4,4,4,4
GEN24_1055508,4,4,4,4
GEN24_1055512,4,4,4,4
GEN24_1055514,4,4,4,4
GEN24_1055517,4,4,4,4
GEN24_1055519,4,4,4,4
GEN24_1055522,4,4,4,4
GEN24_1055524,4,4,4,4
GEN24_1055527,4,4,3,3
GEN24_1055529,4,4,3,4
GEN24_1055531,3,4,4,4
GEN24_1055532,4,4,4,4
GEN24_1055544,4,4,4,4
GEN24_1055550,4,4,4,4
GEN24_1055565,4,4,4,4
GEN24_1055569,4,4,4,4
GEN24_1055582,3,4,4,4
GEN24_1055585,4,4,4,4
GEN24_1055586,4,4,4,4
GEN24_1055590,4,4,4,4
GEN24_1055593,4,4,4,4
GEN24_1055595,4,4,4,4
GEN24_1055596,4,4,4,4
GEN24_1055600,4,4,4,4
GEN24_1055603,4,4,4,4
GEN24_1055608,4,4,4,4
GEN24_1055613,4,4,4,3
GEN24_1055624,4,4,4,4
GEN24_1055627,4,4,4,4
GEN24_1055628,4,4,4,4
GEN24_1055629,4,4,4,4
GEN24_1055630,4,4,4,3
GEN24_1055631,4,4,4,4
GEN24_1055636,4,4,4,4
GEN24_1055637,4,4,4,4
GEN24_1055643,4,4,4,3
GEN24_1055646,4,4,4,4
GEN24_1055657,4,4,4,4
GEN24_1055659,4,4,4,4
GEN24_1055666,4,4,4,4
GEN24_1055670,3,4,4,3
GEN24_1055674,4,4,4,4
GEN24_1055686,4,4,4,4
GEN24_1055691,4,4,4,4
GEN24_1055695,4,4,4,4
GEN24_1055696,4,4,4,4
GEN24_1055712,4,4,4,4
GEN24_1055716,4,4,4,4
GEN24_1055717,4,4,4,4
GEN24_1055722,4,3,3,3
GEN24_1055724,4,4,4,4
GEN24_1055731,4,4,4,4
GEN24_1055734,4,4,4,4
GEN24_1055735,4,4,4,4
GEN24_1055739,4,4,4,4
GEN24_1055743,4,4,4,4
GEN24_1055744,4,4,4,3
GEN24_1055747,4,4,4,4
GEN24_1055757,4,4,4,4
GEN24_1055759,4,4,4,4
GEN24_1055766,4,4,4,4
GEN24_1055768,4,4,4,4
GEN24_1055773,4,4,4,4
GEN24_1055776,4,4,4,4
GEN24_1055777,4,3,3,4
GEN24_1055785,4,4,4,3
GEN24_1055786,4,4,4,4
GEN24_1055788,4,4,4,4
GEN24_1055789,3,4,4,4
GEN24_1055790,4,4,4,4
GEN24_1055794,4,4,4,4
GEN24_1055799,4,4,4,4
GEN24_1055808,4,4,4,4
GEN24_1055810,4,4,4,4
GEN24_1055813,4,4,4,4
GEN24_1055829,4,4,4,4
GEN24_1055835,4,4,4,4
GEN24_1055840,4,4,4,4
GEN24_1055841,4,4,4,4
GEN24_1055849,4,3,4,3
GEN24_1055852,4,4,4,4
GEN24_1055856,3,4,4,4
GEN24_1055863,4,4,4,4
GEN24_1055864,4,4,4,4
GEN24_1055865,4,4,4,4
GEN24_1055866,4,4,4,4
GEN24_1055869,4,4,4,4
GEN24_1055870,4,4,4,4
GEN24_1055875,4,4,4,4
GEN24_1055880,4,4,4,4
GEN24_1055885,4,4,4,4
GEN24_1055886,4,4,4,4
GEN24_1055889,4,4,4,4
GEN24_1055890,4,4,4,4
GEN24_1055897,4,4,4,4
GEN24_1055899,4,4,4,4
GEN24_1055905,4,4,4,4
GEN24_1055906,4,4,4,4
GEN24_1055908,4,4,4,4
GEN24_1055914,4,4,4,4
GEN24_1055915,4,4,4,3
GEN24_1055916,4,4,4,4
GEN24_1055917,4,4,4,3
GEN24_1055925,4,4,4,3
GEN24_1055933,4,4,4,4
GEN24_1055936,4,4,4,4
GEN24_1055940,4,4,4,4
GEN24_1055943,4,4,4,4
GEN24_1055957,4,4,4,4
GEN24_1055958,4,4,4,4
GEN24_1055959,4,4,4,4
GEN24_1055961,4,4,4,2
GEN24_1055983,4,4,4,4
GEN24_1055985,4,4,3,3
GEN24_1055986,4,4,4,4
GEN24_1055987,4,4,4,4
GEN24_1055990,4,4,4,4
GEN24_1055992,4,4,4,3
GEN24_1055999,4,4,4,3
GEN24_1056005,4,3,4,4
GEN24_1056006,4,4,4,4
GEN24_1056011,4,4,4,4
GEN24_1056015,4,4,4,4
GEN24_1056016,4,4,4,4
GEN24_1056018,4,4,4,4
GEN24_1056023,4,4,4,4
GEN24_1056026,4,4,3,4
GEN24_1056034,4,4,4,2
GEN24_1056038,3,3,3,4
GEN24_1056048,4,4,4,4
GEN24_1056052,4,4,4,4
GEN24_1056057,4,4,4,4
GEN24_1056058,4,4,4,4
GEN24_1056060,4,4,4,4
GEN24_1056062,4,4,4,4
GEN24_1056063,4,4,4,4
GEN24_1056064,4,3,4,4
GEN24_1056068,3,3,4,4
GEN24_1056069,4,4,4,3
GEN24_1056071,4,4,4,4
GEN24_1056077,4,3,4,4
GEN24_1056079,4,4,4,4
GEN24_1056082,4,4,4,4
GEN24_1056086,4,4,3,4
GEN24_1056095,4,4,4,4
GEN24_1056099,4,4,4,4
GEN24_1056102,4,4,4,4
GEN24_1056104,4,4,3,4
GEN24_1056109,4,4,4,4
GEN24_1056110,4,4,4,4
GEN24_1056111,4,4,4,4
GEN24_1056112,4,4,4,4
GEN24_1056113,4,4,4,4
GEN24_1056114,4,4,4,4
GEN24_1056119,4,4,4,4
GEN24_1056125,4,4,4,4
GEN24_1056126,4,4,4,4
GEN24_1056133,4,4,4,4
GEN24_1056160,4,4,4,4
GEN24_1056163,4,4,4,4
GEN24_1056164,4,4,4,4
GEN24_1056170,4,3,4,4
GEN24_1056171,4,4,4,4
GEN24_1056179,3,4,4,4
GEN24_1056186,3,3,4,4
GEN24_1056189,4,4,4,4
GEN24_1056204,4,4,4,4
GEN24_1056211,4,4,4,4
GEN24_1056212,4,4,4,4
GEN24_1056217,4,4,4,4
GEN24_1056219,4,4,4,4
GEN24_1056227,4,4,4,4
GEN24_1056234,4,4,4,4
GEN24_1056236,4,4,4,4
GEN24_1056241,4,4,3,4
GEN24_1056244,4,4,4,3
GEN24_1056249,4,4,4,4
GEN24_1056250,4,4,4,4
GEN24_1056260,4,4,4,4
GEN24_1056261,4,4,4,3
GEN24_1056266,4,4,4,4
GEN24_1056267,4,4,4,4
GEN24_1056270,4,4,4,4
GEN24_1056272,4,4,4,4
GEN24_1056273,4,4,4,4
GEN24_1056286,4,4,4,4
GEN24_1056291,4,4,4,4
GEN24_1056297,4,4,4,4
GEN24_1056299,4,4,4,4
GEN24_1056308,4,4,4,4
GEN24_1056321,4,4,4,4
GEN24_1056340,4,4,4,4
GEN24_1056344,4,4,4,4
GEN24_1056346,4,4,4,4
GEN24_1056347,4,4,4,4
GEN24_1056354,4,4,4,4
GEN24_1056356,4,4,4,4
GEN24_1056357,4,4,4,4
GEN24_1056364,4,4,4,4
GEN24_1056376,4,4,4,4
GEN24_1056380,4,4,4,4
GEN24_1056381,4,4,4,4
GEN24_1056392,4,3,4,4
GEN24_1056393,4,4,4,4
GEN24_1056399,4,4,4,4
GEN24_1056411,4,4,4,4
GEN24_1056414,4,4,4,4
GEN24_1056419,4,4,3,4
GEN24_1056430,4,4,4,4
GEN24_1056441,4,4,4,4
GEN24_1056443,4,4,4,3
GEN24_1056453,4,4,4,4
GEN24_1056454,4,4,4,4
GEN24_1056459,4,4,4,3
GEN24_1056460,4,4,4,4
GEN24_1056461,4,4,4,4
GEN24_1056462,4,4,4,2
GEN24_1056464,4,4,4,4
GEN24_1056466,4,4,4,4
GEN24_1056467,4,4,3,3
GEN24_1056473,4,4,4,3
GEN24_1056475,4,4,4,4
GEN24_1056479,4,3,4,3
GEN24_1056480,4,4,4,3
GEN24_1056483,4,4,4,4
GEN24_1056488,4,4,4,4
GEN24_1056491,4,3,4,4
GEN24_1056493,4,4,4,4
GEN24_1056495,4,4,4,4
GEN24_1056498,4,4,4,4
GEN24_1056499,4,4,4,4
GEN24_1056501,4,4,4,4
GEN24_1056502,4,4,4,4
GEN24_1056511,4,4,4,4
GEN24_1056513,4,4,4,4
GEN24_1056520,4,4,4,4
GEN24_1056523,4,4,4,4
GEN24_1056529,4,4,4,4
GEN24_1056530,4,4,4,4
GEN24_1056533,4,4,4,4
GEN24_1056536,4,4,4,4
GEN24_1056538,4,4,4,4
GEN24_1056546,4,4,4,4
GEN24_1056547,4,4,4,3
GEN24_1056550,4,4,3,4
GEN24_1056557,4,4,4,4
GEN24_1056565,4,4,4,4
GEN24_1056568,4,4,4,4
GEN24_1056570,4,4,4,3
GEN24_1056580,4,3,4,4
GEN24_1056582,4,4,4,4
GEN24_1056594,4,4,4,4
GEN24_1056596,4,4,4,3
GEN24_1056598,4,4,4,4
GEN24_1056604,4,4,4,4
GEN24_1056613,4,4,4,4
GEN24_1056616,4,4,4,4
GEN24_1056620,4,4,4,4
GEN24_1056624,4,4,4,4
GEN24_1056626,4,4,4,3
GEN24_1056629,4,4,4,4
GEN24_1056635,4,4,4,4
GEN24_1056636,4,4,4,4
GEN24_1056644,4,4,4,4
GEN24_1056649,4,4,4,4
GEN24_1056651,4,4,4,4
GEN24_1056652,4,4,4,4
GEN24_1056655,4,4,3,4
GEN24_1056656,4,4,4,4
GEN24_1056658,4,4,4,4
GEN24_1056662,4,3,4,4
GEN24_1056666,4,4,4,4
GEN24_1056678,4,4,4,4
GEN24_1056682,4,4,4,4
GEN24_1056684,4,4,4,4
GEN24_1056691,4,4,4,4
GEN24_1056698,4,4,3,4
GEN24_1056700,4,4,4,3
GEN24_1056701,4,4,4,4
GEN24_1056703,4,4,4,4
GEN24_1056720,4,4,4,4
GEN24_1056721,3,4,4,4
GEN24_1056723,4,4,4,4
GEN24_1056734,4,4,4,4
GEN24_1056735,4,4,4,4
GEN24_1056739,4,4,4,4
GEN24_1056745,4,4,4,3
GEN24_1056746,4,4,4,4
GEN24_1056753,4,4,4,4
GEN24_1056760,4,4,4,4
GEN24_1056763,4,4,4,3
GEN24_1056769,4,4,4,4
GEN24_1056773,4,4,4,4
GEN24_1056775,4,4,4,3
GEN24_1056776,4,4,4,4
GEN24_1056778,4,4,4,4
GEN24_1056780,4,4,4,4
GEN24_1056782,4,4,4,4
GEN24_1056784,4,4,4,4
GEN24_1056787,4,4,4,4
GEN24_1056789,4,3,4,3
GEN24_1056795,4,4,4,4
GEN24_1056796,4,4,4,2
GEN24_1056800,4,4,4,4
GEN24_1056804,4,4,4,2
GEN24_1056806,4,4,4,4
GEN24_1056807,4,4,4,4
GEN24_1056809,4,4,4,4
GEN24_1056811,4,4,4,4
GEN24_1056812,4,4,3,2
GEN24_1056814,4,4,4,4
GEN24_1056818,4,4,4,4
GEN24_1056821,4,4,4,4
GEN24_1056822,4,4,4,4
GEN24_1056823,4,4,4,4
GEN24_1056825,4,4,4,4
GEN24_1056831,4,4,4,4
GEN24_1056835,4,4,4,4
GEN24_1056839,4,4,4,4
GEN24_1056843,4,4,4,4
GEN24_1056850,4,4,3,4
GEN24_1056859,4,4,4,4
GEN24_1056865,4,4,4,4
GEN24_1056870,4,4,4,3
GEN24_1056889,4,4,4,4
GEN24_1056896,4,4,4,4
GEN24_1056897,4,4,4,4
GEN24_1056903,4,4,4,4
GEN24_1056907,4,3,3,4
GEN24_1056913,4,4,4,4
GEN24_1056916,4,4,4,4
GEN24_1056919,4,4,4,4
GEN24_1056922,4,4,4,4
GEN24_1056935,4,4,4,4
GEN24_1056936,4,4,4,4
GEN24_1056944,4,3,4,4
GEN24_1056946,4,4,4,4
GEN24_1056947,4,4,4,4
GEN24_1056957,4,4,4,4
GEN24_1056960,4,4,4,4
GEN24_1056962,4,4,4,4
GEN24_1056963,4,4,4,4
GEN24_1056989,4,4,3,4
GEN24_1056990,3,4,4,3
GEN24_1056998,4,4,4,4
GEN24_1056999,4,4,4,4
GEN24_1057001,4,3,4,4
GEN24_1057014,4,4,4,4
GEN24_1057022,4,4,4,4
GEN24_1057033,3,3,4,4
GEN24_1057037,4,4,4,4
GEN24_1057039,4,4,4,4
GEN24_1057041,4,4,3,4
GEN24_1057043,3,3,3,4
GEN24_1057045,4,4,4,4
GEN24_1057048,4,3,4,3
GEN24_1057050,4,4,4,4
GEN24_1057053,3,4,4,2
GEN24_1057055,4,4,4,4
GEN24_1057059,4,4,3,3
GEN24_1057065,4,4,4,4
GEN24_1057081,4,4,4,4
GEN24_1057085,4,4,4,4
GEN24_1057086,4,3,4,4
GEN24_1057088,4,4,4,4
GEN24_1057094,4,4,4,4
GEN24_1057096,4,4,4,4
GEN24_1057097,4,4,4,4
GEN24_1057099,4,4,3,4
GEN24_1057101,4,4,4,4
GEN24_1057104,4,4,3,4
GEN24_1057113,4,4,4,4
GEN24_1057130,4,3,3,2
GEN24_1057134,4,4,4,4
GEN24_1057140,4,4,4,4
GEN24_1057141,4,4,4,4
GEN24_1057142,4,3,4,4
GEN24_1057155,3,4,3,3
GEN24_1057156,4,4,4,4
GEN24_1057163,4,4,4,4
GEN24_1057166,4,4,4,4
GEN24_1057169,4,4,4,4
GEN24_1057174,4,4,4,4
GEN24_1057178,4,4,3,4
GEN24_1057185,4,4,4,4
GEN24_1057187,4,4,4,3
GEN24_1057197,4,4,4,4
GEN24_1057199,4,4,4,4
GEN24_1057202,4,4,4,3
GEN24_1057204,4,4,3,4
GEN24_1057208,4,4,4,4
GEN24_1057216,3,4,4,3
GEN24_1057219,4,4,4,4
GEN24_1057230,4,4,4,3
GEN24_1057232,4,4,4,4
GEN24_1057234,4,4,4,4
GEN24_1057235,4,4,4,4
GEN24_1057239,4,4,4,4
GEN24_1057245,4,4,4,4
GEN24_1057251,4,4,4,4
GEN24_1057255,4,4,4,4
GEN24_1057256,4,3,4,4
GEN24_1057262,4,4,4,4
GEN24_1057287,4,4,4,4
GEN24_1057289,4,4,4,4
GEN24_1057293,4,4,4,4
GEN24_1057295,4,4,4,4
GEN24_1057299,4,3,4,3
GEN24_1057309,4,4,4,4
GEN24_1057317,4,4,4,4
GEN24_1057320,3,4,4,3
GEN24_1057329,4,4,4,3
GEN24_1057331,3,4,4,4
GEN24_1057341,4,4,4,4
GEN24_1057346,4,3,4,4
GEN24_1057347,4,4,4,4
GEN24_1057348,4,4,4,4
GEN24_1057355,4,4,4,3
GEN24_1057361,4,4,4,4
GEN24_1057364,4,4,4,4
GEN24_1057381,4,4,4,4
GEN24_1057394,4,4,4,3
GEN24_1057399,4,4,4,4
GEN24_1057401,4,4,4,4
GEN24_1057404,4,4,4,4
GEN24_1057405,4,4,4,4
GEN24_1057406,4,4,4,3
GEN24_1057407,4,4,4,4
GEN24_1057417,4,4,4,4
GEN24_1057418,4,4,4,4
GEN24_1057419,4,4,4,4
GEN24_1057421,3,4,3,4
GEN24_1057424,4,4,4,4
GEN24_1057425,4,4,4,4
GEN24_1057426,4,4,4,4
GEN24_1057428,4,4,4,4
GEN24_1057430,4,4,3,4
GEN24_1057433,4,4,4,4
GEN24_1057434,4,4,4,4
GEN24_1057436,4,4,4,4
GEN24_1057439,4,4,4,4
GEN24_1057442,4,4,4,4
GEN24_1057443,4,3,4,4
GEN24_1057445,4,4,4,4
GEN24_1057450,4,4,4,4
GEN24_1057451,4,4,4,4
GEN24_1057457,4,4,4,3
GEN24_1057460,4,4,4,4
GEN24_1057463,4,4,4,4
GEN24_1057465,4,4,4,4
GEN24_1057467,3,4,4,4
GEN24_1057474,4,4,4,4
GEN24_1057476,4,4,4,4
GEN24_1057478,4,4,3,3
GEN24_1057479,4,4,4,3
GEN24_1057480,4,4,4,4
GEN24_1057490,4,4,4,4
GEN24_1057494,4,4,4,4
GEN24_1057495,4,4,4,4
GEN24_1057496,4,4,4,4
GEN24_1057513,4,4,4,3
GEN24_1057515,4,4,4,4
GEN24_1057518,4,4,4,4
GEN24_1057519,4,4,4,4
GEN24_1057531,4,4,4,3
GEN24_1057537,4,4,4,4
GEN24_1057544,4,4,4,4
GEN24_1057547,4,4,4,4
GEN24_1057552,4,4,4,4
GEN24_1057563,4,4,4,4
GEN24_1057580,4,4,4,4
GEN24_1057581,4,4,4,4
GEN24_1057582,4,4,4,4
GEN24_1057586,3,4,3,3
GEN24_1057587,4,4,4,4
GEN24_1057593,4,4,3,4
GEN24_1057598,4,4,4,4
GEN24_1057599,4,4,4,4
GEN24_1057605,4,4,4,4
GEN24_1057607,4,4,4,4
GEN24_1057611,4,4,4,4
GEN24_1057613,4,4,4,4
GEN24_1057614,4,4,4,4
GEN24_1057635,3,4,4,4
GEN24_1057637,4,4,4,4
GEN24_1057648,4,4,4,4
GEN24_1057659,4,4,4,4
GEN24_1057678,2,4,4,4
GEN24_1057687,4,4,4,4
GEN24_1057690,4,4,4,4
GEN24_1057702,4,4,3,4
GEN24_1057707,4,4,4,4
GEN24_1057709,4,4,4,4
GEN24_1057715,4,4,4,4
GEN24_1057720,4,4,4,4
GEN24_1057723,4,4,3,4
GEN24_1057740,4,4,4,4
GEN24_1057744,4,4,4,4
GEN24_1057748,4,4,4,4
GEN24_1057749,4,4,4,4
GEN24_1057752,4,4,4,4
GEN24_1057755,4,4,4,4
GEN24_1057757,4,4,4,4
GEN24_1057775,4,4,4,4
GEN24_1057782,3,4,4,3
GEN24_1057785,4,4,4,4
GEN24_1057788,4,4,4,4
GEN24_1057800,4,4,4,4
GEN24_1057803,4,4,4,4
GEN24_1057814,4,4,4,4
GEN24_1057823,4,4,3,4
GEN24_1057830,4,4,4,4
GEN24_1057834,4,4,4,4
GEN24_1057843,4,4,4,4
GEN24_1057848,4,4,4,4
GEN24_1057849,4,4,3,4
GEN24_1057866,4,4,4,4
GEN24_1057868,4,4,4,4
GEN24_1057870,4,4,4,3
GEN24_1057884,4,4,4,4
GEN24_1057890,4,4,4,4
GEN24_1057891,4,4,4,4
GEN24_1057895,4,4,4,4
GEN24_1057902,4,4,4,4
GEN24_1057903,3,4,4,4
GEN24_1057906,4,4,4,4
GEN24_1057914,4,4,4,4
GEN24_1057916,4,4,4,4
GEN24_1057918,4,4,3,3
GEN24_1057920,4,4,4,4
GEN24_1057921,4,4,4,3
GEN24_1057927,3,4,3,4
GEN24_1057928,4,4,4,3
GEN24_1057934,4,4,4,4
GEN24_1057935,4,4,4,4
GEN24_1057939,4,4,4,4
GEN24_1057944,4,3,4,4
GEN24_1057945,4,4,3,4
GEN24_1057950,4,4,4,4
GEN24_1057952,3,4,4,4
GEN24_1057953,4,4,4,4
GEN24_1057954,4,4,4,4
GEN24_1057956,3,4,4,2
GEN24_1057957,4,4,4,4
GEN24_1057961,4,4,3,4
GEN24_1057963,4,4,4,3
GEN24_1057968,4,4,4,4
GEN24_1057970,4,4,4,4
GEN24_1057981,4,4,1,4
GEN24_1057983,4,4,4,4
GEN24_1057989,4,4,4,4
GEN24_1058004,4,4,4,4
GEN24_1058005,4,4,4,4
GEN24_1058008,4,4,4,4
GEN24_1058009,4,4,4,4
GEN24_1058011,4,4,4,4
GEN24_1058016,4,4,4,4
GEN24_1058020,4,3,3,4
GEN24_1058030,4,3,4,4
GEN24_1058057,4,4,4,4
GEN24_1058059,4,3,4,4
GEN24_1058061,4,4,4,3
GEN24_1058068,4,4,4,4
GEN24_1058069,3,3,4,4
GEN24_1058071,4,4,4,4
GEN24_1058078,4,4,4,4
GEN24_1058088,4,4,4,4
GEN24_1058094,4,4,4,4
GEN24_1058106,4,4,4,3
GEN24_1058108,4,4,4,4
GEN24_1058111,3,4,3,3
GEN24_1058118,4,4,4,4
GEN24_1058119,4,4,4,4
GEN24_1058123,4,4,4,4
GEN24_1058128,4,3,4,3
GEN24_1058135,4,4,4,4
GEN24_1058139,4,4,4,4
GEN24_1058140,4,4,4,4
GEN24_1058146,3,4,4,3
GEN24_1058148,3,4,4,3
GEN24_1058153,4,4,3,4
GEN24_1058156,4,4,4,4
GEN24_1058160,4,4,4,4
GEN24_1058167,4,4,4,4
GEN24_1058171,4,4,4,4
GEN24_1058190,4,4,3,4
GEN24_1058195,4,4,4,4
GEN24_1058202,4,4,3,4
GEN24_1058223,4,4,4,4
GEN24_1058228,4,4,4,4
GEN24_1058233,4,4,4,4
GEN24_1058243,4,4,4,4
GEN24_1058247,4,4,4,4
GEN24_1058259,4,4,4,4
GEN24_1058264,4,4,4,4
GEN24_1058272,4,4,4,4
GEN24_1058276,4,4,4,4
GEN24_1058277,4,4,4,4
GEN24_1058281,4,3,4,4
GEN24_1058282,3,4,3,4
GEN24_1058285,4,4,4,4
GEN24_1058286,4,4,4,4
GEN24_1058287,4,4,4,4
GEN24_1058291,4,4,4,4
GEN24_1058292,4,4,3,4
GEN24_1058297,4,4,4,4
GEN24_1058298,4,4,4,4
GEN24_1058299,4,4,4,4
GEN24_1058300,4,4,4,4
GEN24_1058312,4,4,4,4
GEN24_1058316,4,4,3,4
GEN24_1058331,4,4,4,4
GEN24_1058334,4,4,4,4
GEN24_1058337,4,4,4,4
GEN24_1058341,4,4,4,4
GEN24_1058342,4,4,4,4
GEN24_1058346,4,4,4,4
GEN24_1058350,4,4,4,4
GEN24_1058354,4,3,4,3
GEN24_1058362,4,4,4,3
GEN24_1058370,4,4,4,4
GEN24_1058371,4,4,3,4
GEN24_1058372,4,3,4,4
GEN24_1058376,4,4,4,4
GEN24_1058381,4,4,4,4
GEN24_1058400,4,3,4,4
GEN24_1058406,4,4,4,4
GEN24_1058420,4,4,4,3
GEN24_1058421,4,4,4,4
GEN24_1058423,4,4,4,4
GEN24_1058425,4,4,4,4
GEN24_1058428,4,4,4,4
GEN24_1058429,4,4,3,4
GEN24_1058441,4,4,4,4
GEN24_1058442,4,4,4,4
GEN24_1058449,4,4,4,4
GEN24_1058455,4,4,4,4
GEN24_1058456,4,4,4,3
GEN24_1058458,3,4,4,4
GEN24_1058459,4,4,4,4
GEN24_1058469,4,4,4,4
GEN24_1058471,4,4,4,4
GEN24_1058472,4,4,4,4
GEN24_1058475,4,4,4,4
GEN24_1058477,4,4,3,3
GEN24_1058480,4,4,4,4
GEN24_1058485,4,4,4,4
GEN24_1058486,4,4,4,4
GEN24_1058489,4,4,4,4
GEN24_1058491,4,4,4,4
GEN24_1058503,4,4,3,4
GEN24_1058505,4,4,4,4
GEN24_1058513,4,4,4,4
GEN24_1058514,4,4,4,4
GEN24_1058521,4,4,4,3
GEN24_1058525,4,4,4,4
GEN24_1058533,1,1,1,3
GEN24_1058536,4,4,3,4
GEN24_1058541,4,4,4,4
GEN24_1058543,4,4,4,4
GEN24_1058571,4,4,4,4
GEN24_1058573,3,4,4,4
GEN24_1058575,4,4,4,4
GEN24_1058576,4,4,4,4
GEN24_1058577,4,4,4,4
GEN24_1058580,3,4,3,4
GEN24_1058581,4,4,4,4
GEN24_1058582,4,4,3,4
GEN24_1058588,3,3,4,4
GEN24_1058592,4,4,4,4
GEN24_1058593,4,4,4,4
GEN24_1058597,4,4,4,4
GEN24_1058598,4,4,4,4
GEN24_1058609,4,4,4,4
GEN24_1058630,4,4,4,4
GEN24_1058649,4,4,4,4
GEN24_1058651,4,4,4,4
GEN24_1058652,4,4,4,4
GEN24_1058666,4,4,4,4
GEN24_1058675,4,4,4,4
GEN24_1058681,4,4,4,4
GEN24_1058682,3,4,4,4
GEN24_1058691,4,4,4,4
GEN24_1058702,4,4,4,4
GEN24_1058708,4,4,4,4
GEN24_1058719,4,4,4,4
GEN24_1058720,3,3,4,2
GEN24_1058721,4,4,4,4
GEN24_1058747,4,4,4,4
GEN24_1058752,4,3,4,4
GEN24_1058753,3,4,4,3
GEN24_1058756,4,4,4,4
GEN24_1058759,4,4,4,4
GEN24_1058766,3,4,4,4
GEN24_1058768,4,4,4,4
GEN24_1058769,4,4,4,4
GEN24_1058770,3,3,4,4
GEN24_1058780,4,4,4,4
GEN24_1058788,4,4,4,4
GEN24_1058789,4,4,4,4
GEN24_1058795,4,4,4,4
GEN24_1058801,4,4,4,3
GEN24_1058809,4,4,4,4
GEN24_1058833,4,4,4,4
GEN24_1058850,4,4,4,4
GEN24_1058852,4,4,4,4
GEN24_1058858,4,4,4,3
GEN24_1058861,4,4,4,4
GEN24_1058862,4,4,4,4
GEN24_1058864,4,4,4,4
GEN24_1058866,4,3,4,4
GEN24_1058868,3,3,3,3
GEN24_1058870,4,4,4,4
GEN24_1058880,4,4,4,4
GEN24_1058891,4,4,4,4
GEN24_1058893,4,3,4,4
GEN24_1058898,4,4,4,4
GEN24_1058899,4,4,4,3
GEN24_1058905,4,4,4,4
GEN24_1058908,4,4,4,4
GEN24_1058912,4,4,4,4
GEN24_1058916,4,4,4,4
GEN24_1058921,4,4,4,4
GEN24_1058933,4,4,4,4
GEN24_1058934,3,4,4,3
GEN24_1058935,4,4,4,4
GEN24_1058938,4,4,4,4
GEN24_1058940,4,4,4,4
GEN24_1058942,4,4,4,4
GEN24_1058961,4,4,4,4
GEN24_1058972,4,4,4,4
GEN24_1058979,4,4,4,4
GEN24_1058993,4,4,4,4
GEN24_1058995,4,4,4,4
GEN24_1058997,4,4,4,4
GEN24_1059005,4,4,4,2
GEN24_1059006,4,4,4,4
GEN24_1059007,4,4,4,4
GEN24_1059014,4,4,4,4
GEN24_1059015,4,3,4,3
GEN24_1059017,4,4,4,4
GEN24_1059021,4,4,4,4
GEN24_1059022,4,4,4,4
GEN24_1059023,4,4,4,4
GEN24_1059032,4,2,4,3
GEN24_1059035,4,4,4,4
GEN24_1059040,4,4,3,3
GEN24_1059047,4,4,4,4
GEN24_1059048,4,4,4,4
GEN24_1059049,4,4,3,4
GEN24_1059059,3,4,3,3
GEN24_1059071,4,4,4,4
GEN24_1059072,4,4,4,4
GEN24_1059073,4,4,4,2
GEN24_1059075,4,4,4,4
GEN24_1059076,4,4,4,4
GEN24_1059079,4,4,4,4
GEN24_1059083,4,4,4,4
GEN24_1059085,4,4,4,4
GEN24_1059086,4,4,4,4
GEN24_1059089,4,4,4,4
GEN24_1059090,4,4,3,4
GEN24_1059092,4,4,4,4
GEN24_1059094,4,4,4,4
GEN24_1059098,4,4,4,4
GEN24_1059103,4,4,4,4
GEN24_1059104,4,4,4,4
GEN24_1059106,4,4,4,4
GEN24_1059107,4,4,4,3
GEN24_1059111,4,4,4,2
GEN24_1059122,4,4,4,4
GEN24_1059131,4,4,4,4
GEN24_1059162,4,4,4,4
GEN24_1059171,4,4,4,3
