response_id,other_countries_visited_other_countries,other_countries_no_countries_visited,other_countries_visited_before,other_countries_visited_after
GEN24_1088828,1,5,1,0
GEN24_1088841,1,1,1,0
GEN24_1088860,1,1,1,0
GEN24_1088881,1,2,0,1
GEN24_1088912,1,1,1,1
GEN24_1088928,1,2,1,1
GEN24_1089002,1,2,1,0
GEN24_1089019,1,1,1,0
GEN24_1089051,1,1,1,0
GEN24_1089092,1,3,1,1
GEN24_1089097,1,1,1,1
GEN24_1089148,1,1,0,1
GEN24_1089166,1,2,1,0
GEN24_1089175,1,1,1,0
GEN24_1089183,1,2,1,1
GEN24_1089189,1,1,0,1
GEN24_1089258,1,1,1,1
GEN24_1089276,1,2,1,1
GEN24_1089284,1,1,1,0
GEN24_1089296,1,1,1,1
GEN24_1089307,1,1,1,0
GEN24_1089325,1,1,1,1
GEN24_1089339,1,5,1,0
GEN24_1089344,1,1,1,0
GEN24_1089396,1,2,1,1
GEN24_1089410,1,2,1,1
GEN24_1089418,1,1,0,1
GEN24_1089423,1,1,1,1
GEN24_1089424,1,1,0,1
GEN24_1089432,1,1,1,0
GEN24_1089434,1,1,1,0
GEN24_1089438,1,1,0,1
GEN24_1089442,1,1,1,0
GEN24_1089444,1,2,1,0
GEN24_1089458,1,2,1,1
GEN24_1089470,1,1,1,0
GEN24_1089471,1,1,1,0
GEN24_1089473,1,1,1,0
GEN24_1089478,1,1,1,0
GEN24_1089483,1,1,1,0
GEN24_1089523,1,1,1,1
GEN24_1089529,1,3,1,0
GEN24_1089550,1,1,1,0
GEN24_1089552,1,1,1,0
GEN24_1089596,1,1,0,1
GEN24_1089602,1,2,0,1
GEN24_1089604,1,2,1,1
GEN24_1089630,1,1,1,0
GEN24_1089671,1,2,1,1
GEN24_1089677,1,1,1,0
GEN24_1089683,1,1,1,1
GEN24_1089690,1,3,1,1
GEN24_1089702,1,1,1,1
GEN24_1089708,1,1,1,0
GEN24_1089716,1,3,1,1
GEN24_1089754,1,1,1,0
GEN24_1089776,1,1,0,1
GEN24_1089783,1,1,1,0
GEN24_1089790,1,1,1,0
GEN24_1089793,1,1,0,1
GEN24_1089806,1,1,1,1
GEN24_1089853,1,4,1,0
GEN24_1089857,1,2,1,1
GEN24_1089858,1,2,1,0
GEN24_1089894,1,2,1,0
GEN24_1089895,1,5,1,0
GEN24_1089903,1,1,1,0
GEN24_1089913,1,2,1,1
GEN24_1089916,1,1,0,1
GEN24_1089918,1,1,1,0
GEN24_1089926,1,1,1,0
GEN24_1089929,1,1,1,1
GEN24_1089931,1,1,1,0
GEN24_1089949,1,1,0,1
GEN24_1089960,1,4,1,0
GEN24_1089986,1,1,1,1
GEN24_1090002,1,1,1,0
GEN24_1090021,1,1,0,1
GEN24_1090026,1,1,1,0
GEN24_1090042,1,1,1,0
GEN24_1090063,1,2,0,1
GEN24_1090065,1,1,1,0
GEN24_1090082,1,5,1,0
GEN24_1090086,1,2,1,1
GEN24_1090091,1,1,1,1
GEN24_1090107,1,1,1,0
GEN24_1090170,1,2,1,1
GEN24_1090174,1,1,1,1
GEN24_1090185,1,1,1,0
GEN24_1090205,1,1,1,1
GEN24_1090206,1,1,1,0
GEN24_1090210,1,1,1,1
GEN24_1090217,1,2,1,1
GEN24_1090226,1,2,1,1
GEN24_1090248,1,4,1,0
GEN24_1090262,1,1,1,1
GEN24_1090287,1,1,1,0
GEN24_1090290,1,7,1,1
GEN24_1090292,1,1,1,0
GEN24_1090354,1,4,1,1
GEN24_1090381,1,1,1,0
GEN24_1090386,1,1,1,1
GEN24_1090394,1,4,1,1
GEN24_1090402,1,1,0,1
GEN24_1090403,1,1,1,0
GEN24_1090411,1,1,1,1
GEN24_1090417,1,1,0,1
GEN24_1090424,1,1,0,1
GEN24_1090436,1,1,1,1
GEN24_1090440,1,1,1,0
GEN24_1090453,1,2,1,1
GEN24_1090460,1,2,1,1
GEN24_1090467,1,1,1,0
GEN24_1090487,1,1,1,0
GEN24_1090534,1,1,1,1
GEN24_1090539,1,2,1,0
GEN24_1090541,1,1,1,0
GEN24_1090545,1,2,1,1
GEN24_1090568,1,1,1,1
GEN24_1090578,1,1,0,1
GEN24_1090592,1,1,1,0
GEN24_1090605,1,1,0,1
GEN24_1090619,1,2,1,0
GEN24_1090620,1,1,1,1
GEN24_1090646,1,1,1,0
GEN24_1090651,1,1,1,1
GEN24_1090667,1,2,1,0
GEN24_1090676,1,1,1,0
GEN24_1090677,1,3,1,1
GEN24_1090682,1,1,1,0
GEN24_1090685,1,1,0,1
GEN24_1090690,1,1,1,1
GEN24_1090693,1,3,1,1
GEN24_1090695,1,1,0,1
GEN24_1090720,1,2,0,1
GEN24_1090739,1,2,1,1
GEN24_1090749,1,1,1,0
GEN24_1090755,1,1,1,1
GEN24_1090773,1,1,0,1
GEN24_1090781,1,1,1,1
GEN24_1090787,1,1,1,0
GEN24_1090795,1,1,1,0
GEN24_1090801,1,1,1,0
GEN24_1090818,1,2,1,1
GEN24_1090843,1,4,1,0
GEN24_1090893,1,2,1,1
GEN24_1090897,1,2,0,1
GEN24_1090930,1,1,1,0
GEN24_1090939,1,2,0,1
GEN24_1090940,1,1,1,1
GEN24_1090987,1,1,1,0
GEN24_1091132,1,1,1,1
GEN24_1091133,1,2,1,1
GEN24_1091136,1,1,1,0
GEN24_1091140,1,1,0,1
GEN24_1091151,1,1,1,0
GEN24_1091163,1,1,1,1
GEN24_1091175,1,1,1,0
GEN24_1091176,1,1,1,0
GEN24_1091200,1,1,1,0
GEN24_1091201,1,2,1,1
GEN24_1091212,1,1,1,1
GEN24_1091214,1,1,0,1
GEN24_1091217,1,1,0,1
GEN24_1091226,1,1,1,0
GEN24_1091255,1,1,0,1
GEN24_1091259,1,1,0,1
GEN24_1091270,1,1,1,1
GEN24_1091271,1,1,1,0
GEN24_1091331,1,1,1,0
GEN24_1091342,1,2,1,1
GEN24_1091346,1,2,0,1
GEN24_1091355,1,2,1,1
GEN24_1091363,1,1,1,1
GEN24_1091396,1,3,1,1
GEN24_1091425,1,1,0,1
GEN24_1091443,1,1,0,1
GEN24_1091444,1,1,1,0
GEN24_1091458,1,2,1,1
GEN24_1091463,1,1,1,0
GEN24_1091480,1,1,1,0
GEN24_1091560,1,1,1,0
GEN24_1091568,1,1,1,0
GEN24_1091608,1,1,0,1
GEN24_1091625,1,1,1,0
GEN24_1091644,1,1,0,1
GEN24_1091658,1,3,1,1
GEN24_1091674,1,1,1,0
GEN24_1091690,1,2,1,1
GEN24_1091693,1,1,0,1
GEN24_1091705,1,1,1,0
GEN24_1091724,1,1,1,1
GEN24_1091732,1,1,1,0
GEN24_1091768,1,1,1,1
GEN24_1091782,1,1,1,0
GEN24_1091797,1,1,0,1
GEN24_1091831,1,1,0,1
GEN24_1091894,1,1,1,0
GEN24_1091913,1,1,1,1
GEN24_1091923,1,2,1,0
GEN24_1091933,1,1,0,1
GEN24_1091955,1,1,1,0
GEN24_1091979,1,1,1,0
GEN24_1091982,1,1,1,0
GEN24_1092010,1,1,1,0
GEN24_1092013,1,1,1,1
GEN24_1092021,1,1,1,1
GEN24_1092022,1,1,1,0
GEN24_1092056,1,1,0,1
GEN24_1092158,1,2,1,1
GEN24_1092168,1,1,1,0
GEN24_1092173,1,1,1,0
GEN24_1092210,1,1,1,0
GEN24_1092213,1,1,1,0
GEN24_1092214,1,1,1,0
GEN24_1092228,1,1,1,0
GEN24_1092259,1,1,0,1
GEN24_1092261,1,1,1,1
GEN24_1092275,1,1,0,1
GEN24_1092286,1,3,1,1
GEN24_1092307,1,2,1,1
GEN24_1092323,1,1,1,1
GEN24_1092327,1,1,1,1
GEN24_1092330,1,1,0,1
GEN24_1092337,1,1,1,1
GEN24_1092338,1,1,1,0
GEN24_1092373,1,1,1,1
GEN24_1092377,1,3,1,1
GEN24_1092403,1,1,1,0
GEN24_1092454,1,1,1,0
GEN24_1092464,1,1,1,1
GEN24_1092479,1,1,0,1
GEN24_1092498,1,2,1,0
GEN24_1092504,1,1,1,0
GEN24_1092512,1,2,0,1
GEN24_1092513,1,1,1,0
GEN24_1092527,1,1,0,1
GEN24_1092528,1,1,1,1
GEN24_1092535,1,4,1,1
GEN24_1092543,1,1,0,1
GEN24_1092545,1,1,1,0
GEN24_1092560,1,1,1,0
GEN24_1092573,1,1,1,0
GEN24_1092607,1,1,0,1
GEN24_1092609,1,1,1,0
GEN24_1092638,1,1,1,0
GEN24_1092639,1,1,1,0
GEN24_1092640,1,3,0,1
GEN24_1092653,1,1,1,1
GEN24_1092665,1,1,1,1
GEN24_1092684,1,5,1,1
GEN24_1092712,1,4,1,1
GEN24_1092722,1,1,0,1
GEN24_1092727,1,1,1,0
GEN24_1092728,1,1,1,0
GEN24_1092732,1,3,1,1
GEN24_1092735,1,2,1,0
GEN24_1092761,1,1,1,1
GEN24_1092786,1,1,0,1
GEN24_1092787,1,1,1,1
GEN24_1092812,1,1,1,0
GEN24_1092832,1,1,1,1
GEN24_1092885,1,2,1,0
GEN24_1092886,1,4,1,1
GEN24_1092887,1,1,1,0
GEN24_1092912,1,1,1,1
GEN24_1092927,1,1,1,0
GEN24_1092931,1,1,0,1
GEN24_1092951,1,1,1,0
GEN24_1092953,1,1,1,0
GEN24_1092957,1,1,1,0
GEN24_1092984,1,1,1,0
GEN24_1092994,1,1,1,1
GEN24_1093011,1,2,1,0
GEN24_1093031,1,4,1,1
GEN24_1093055,1,4,0,1
GEN24_1093067,1,2,1,1
GEN24_1093070,1,1,1,1
GEN24_1093135,1,1,1,0
GEN24_1093140,1,1,1,0
GEN24_1093188,1,1,1,1
GEN24_1093191,1,1,1,0
GEN24_1093201,1,1,0,1
GEN24_1093205,1,2,1,1
GEN24_1093219,1,1,1,1
GEN24_1093236,1,1,0,1
GEN24_1093243,1,1,1,1
GEN24_1093260,1,1,0,1
GEN24_1093262,1,1,1,0
GEN24_1093264,1,1,1,1
GEN24_1093279,1,1,1,0
GEN24_1093285,1,1,1,0
GEN24_1093299,1,1,0,1
GEN24_1093306,1,1,1,0
GEN24_1093320,1,1,1,1
GEN24_1093331,1,1,0,1
GEN24_1093338,1,1,0,1
GEN24_1093344,1,1,1,1
GEN24_1093359,1,2,1,1
GEN24_1093384,1,2,1,1
GEN24_1093386,1,1,1,0
GEN24_1093387,1,1,1,1
GEN24_1093390,1,1,1,1
GEN24_1093392,1,2,0,1
GEN24_1093399,1,1,0,1
GEN24_1093435,1,1,1,1
GEN24_1093444,1,1,1,1
GEN24_1093462,1,1,1,0
GEN24_1093470,1,1,1,0
GEN24_1093473,1,1,1,0
GEN24_1093475,1,1,1,0
GEN24_1093479,1,3,1,1
GEN24_1093506,1,2,1,0
GEN24_1093527,1,5,1,1
GEN24_1093528,1,1,1,1
GEN24_1093531,1,2,1,0
GEN24_1093544,1,1,1,0
GEN24_1093553,1,1,1,0
GEN24_1093577,1,1,1,0
GEN24_1093603,1,4,1,1
GEN24_1093606,1,3,0,1
GEN24_1093614,1,1,1,0
GEN24_1093616,1,3,1,1
GEN24_1093640,1,1,1,1
GEN24_1093709,1,1,0,1
GEN24_1093724,1,1,1,1
GEN24_1093738,1,4,1,1
GEN24_1093748,1,1,1,0
GEN24_1093752,1,1,1,0
GEN24_1093768,1,2,1,1
GEN24_1093778,1,1,1,0
GEN24_1093814,1,1,1,0
GEN24_1093826,1,1,0,1
GEN24_1093829,1,5,1,1
GEN24_1093843,1,1,0,1
GEN24_1093845,1,1,0,1
GEN24_1093852,1,1,1,0
GEN24_1093855,1,3,1,1
GEN24_1093856,1,1,1,1
GEN24_1093867,1,1,1,1
GEN24_1093880,1,1,1,0
GEN24_1093890,1,1,1,0
GEN24_1093902,1,1,1,0
GEN24_1093913,1,1,1,1
GEN24_1093914,1,1,1,1
GEN24_1093929,1,1,1,0
GEN24_1093944,1,2,1,0
GEN24_1093998,1,1,0,1
GEN24_1094024,1,2,1,1
GEN24_1094025,1,1,1,0
GEN24_1094027,1,1,0,1
GEN24_1094056,1,1,0,1
GEN24_1094060,1,2,1,1
GEN24_1094064,1,2,1,1
GEN24_1094073,1,1,1,1
GEN24_1094075,1,1,1,0
GEN24_1094109,1,3,1,1
GEN24_1094131,1,2,1,1
GEN24_1094147,1,1,1,1
GEN24_1094149,1,1,1,0
GEN24_1094163,1,1,1,0
GEN24_1094164,1,1,1,0
GEN24_1094193,1,2,0,1
GEN24_1094226,1,1,1,1
GEN24_1094239,1,1,1,0
GEN24_1094264,1,1,0,1
GEN24_1094271,1,1,1,0
GEN24_1094273,1,1,1,1
GEN24_1094282,1,1,1,0
GEN24_1094288,1,5,1,1
GEN24_1094336,1,1,1,0
GEN24_1094338,1,1,1,0
GEN24_1094356,1,1,0,1
GEN24_1094357,1,1,1,1
GEN24_1094368,1,2,1,0
GEN24_1094382,1,1,1,1
GEN24_1094384,1,2,1,1
GEN24_1094415,1,1,1,0
GEN24_1094428,1,2,0,1
GEN24_1094430,1,2,1,1
GEN24_1094437,1,1,0,1
GEN24_1094471,1,1,0,1
GEN24_1094489,1,1,1,0
GEN24_1094515,1,1,0,1
GEN24_1094521,1,2,1,1
GEN24_1094528,1,1,1,0
GEN24_1094531,1,1,1,0
GEN24_1094586,1,1,1,1
GEN24_1094587,1,1,1,0
GEN24_1094598,1,1,1,0
GEN24_1094640,1,1,1,0
GEN24_1094651,1,2,0,1
GEN24_1094652,1,1,1,1
GEN24_1094668,1,4,1,1
GEN24_1094696,1,1,1,0
GEN24_1094716,1,1,1,0
GEN24_1094722,1,2,1,1
GEN24_1094723,1,1,1,1
GEN24_1094731,1,2,1,1
GEN24_1094735,1,1,0,1
GEN24_1094745,1,2,1,0
GEN24_1094752,1,1,1,0
GEN24_1094778,1,3,1,1
GEN24_1094781,1,1,1,1
GEN24_1094789,1,1,1,0
GEN24_1094838,1,3,1,1
GEN24_1094917,1,1,1,0
GEN24_1094926,1,2,1,1
GEN24_1094931,1,2,1,1
GEN24_1094937,1,1,1,0
GEN24_1094938,1,1,0,1
GEN24_1095030,1,1,1,0
GEN24_1095046,1,1,1,0
GEN24_1095055,1,6,1,1
GEN24_1095061,1,1,1,0
GEN24_1095086,1,1,1,0
GEN24_1095135,1,1,1,1
GEN24_1095180,1,1,1,0
GEN24_1095185,1,1,1,0
GEN24_1095194,1,1,1,1
GEN24_1095215,1,1,1,0
GEN24_1095239,1,1,1,0
GEN24_1095240,1,1,1,0
GEN24_1095251,1,1,1,0
GEN24_1095259,1,1,1,1
GEN24_1095284,1,2,1,1
GEN24_1095291,1,3,1,0
GEN24_1095303,1,1,1,0
GEN24_1095304,1,2,1,1
GEN24_1095305,1,1,1,0
GEN24_1095309,1,1,1,1
GEN24_1095331,1,2,1,1
GEN24_1095338,1,1,1,0
GEN24_1095378,1,1,1,1
GEN24_1095397,1,1,1,1
GEN24_1095431,1,1,0,1
GEN24_1095483,1,1,0,1
GEN24_1095488,1,1,1,0
GEN24_1095492,1,2,1,1
GEN24_1095499,1,2,1,1
GEN24_1095508,1,1,1,1
GEN24_1095525,1,1,1,1
GEN24_1095536,1,2,1,0
GEN24_1095549,1,1,1,1
GEN24_1095554,1,1,1,0
GEN24_1095567,1,1,1,0
GEN24_1095568,1,1,1,1
GEN24_1095573,1,1,1,0
GEN24_1095578,1,2,1,0
GEN24_1095627,1,1,1,0
GEN24_1095641,1,1,1,0
GEN24_1095643,1,1,1,0
GEN24_1095649,1,2,1,1
GEN24_1095650,1,1,1,0
GEN24_1095687,1,2,1,1
GEN24_1095693,1,4,1,1
GEN24_1095700,1,1,0,1
GEN24_1095728,1,1,1,0
GEN24_1095739,1,1,1,0
GEN24_1095743,1,1,1,0
GEN24_1095756,1,2,1,1
GEN24_1095761,1,2,1,1
GEN24_1095795,1,1,1,0
GEN24_1095801,1,2,1,0
GEN24_1095812,1,1,1,0
GEN24_1095814,1,4,1,1
GEN24_1095844,1,1,1,1
GEN24_1095850,1,1,0,1
GEN24_1095851,1,1,1,1
GEN24_1095863,1,4,1,0
GEN24_1095871,1,2,1,1
GEN24_1095873,1,1,1,0
GEN24_1095874,1,1,1,0
GEN24_1095881,1,1,1,1
GEN24_1095886,1,1,1,0
GEN24_1095901,1,1,1,0
GEN24_1095941,1,2,1,1
GEN24_1095964,1,1,0,1
GEN24_1095992,1,1,1,1
GEN24_1096001,1,3,1,1
GEN24_1096009,1,1,1,1
GEN24_1096012,1,1,1,1
GEN24_1096040,1,1,1,0
GEN24_1096044,1,1,1,0
GEN24_1096056,1,1,0,1
GEN24_1096057,1,1,1,1
GEN24_1096059,1,1,1,1
GEN24_1096076,1,1,1,1
GEN24_1096096,1,2,1,1
GEN24_1096146,1,1,1,1
GEN24_1096192,1,1,0,1
GEN24_1096226,1,1,1,1
GEN24_1096232,1,1,0,1
GEN24_1096237,1,1,1,1
GEN24_1096265,1,2,1,1
GEN24_1096268,1,1,1,0
GEN24_1096308,1,2,1,0
GEN24_1096332,1,1,0,1
GEN24_1096379,1,1,1,0
GEN24_1096387,1,1,1,1
GEN24_1096388,1,2,1,1
GEN24_1096391,1,2,1,1
GEN24_1096492,1,1,1,0
GEN24_1096494,1,5,1,1
GEN24_1096539,1,1,1,0
GEN24_1096545,1,1,1,0
GEN24_1096566,1,1,1,1
GEN24_1096583,1,4,1,1
GEN24_1096627,1,1,1,0
GEN24_1096637,1,1,1,0
GEN24_1096647,1,1,1,1
GEN24_1096655,1,1,1,0
GEN24_1096657,1,2,1,1
GEN24_1096661,1,1,0,1
GEN24_1096679,1,4,0,1
GEN24_1096708,1,1,0,1
GEN24_1096720,1,1,0,1
GEN24_1096731,1,2,1,1
GEN24_1096732,1,1,0,1
GEN24_1096736,1,1,1,0
GEN24_1096737,1,1,1,0
GEN24_1096778,1,1,1,1
GEN24_1096791,1,1,1,1
GEN24_1096795,1,2,1,1
GEN24_1096800,1,1,1,0
GEN24_1096807,1,1,1,0
GEN24_1096812,1,2,1,1
GEN24_1096815,1,1,0,1
GEN24_1096847,1,1,1,1
GEN24_1096860,1,2,1,0
GEN24_1096877,1,5,1,0
GEN24_1096879,1,1,1,0
GEN24_1096883,1,4,1,1
GEN24_1096891,1,1,1,0
GEN24_1096914,1,1,1,0
GEN24_1096925,1,1,0,1
GEN24_1096934,1,1,1,0
GEN24_1096979,1,2,1,1
GEN24_1096981,1,1,1,0
GEN24_1096999,1,1,1,1
GEN24_1097032,1,1,1,0
GEN24_1097034,1,1,1,0
GEN24_1097037,1,1,1,0
GEN24_1097040,1,4,1,1
GEN24_1097069,1,1,0,1
GEN24_1097096,1,1,1,1
GEN24_1097107,1,1,0,1
GEN24_1097108,1,1,0,1
GEN24_1097117,1,1,1,0
GEN24_1097163,1,1,1,0
GEN24_1097181,1,1,0,1
GEN24_1097187,1,1,1,0
GEN24_1097189,1,1,0,1
GEN24_1097216,1,1,1,0
GEN24_1097223,1,1,1,0
GEN24_1097226,1,1,1,1
GEN24_1097245,1,2,1,0
GEN24_1097258,1,1,1,1
GEN24_1097273,1,2,1,1
GEN24_1097309,1,2,1,0
GEN24_1097315,1,1,1,0
GEN24_1097329,1,1,1,1
GEN24_1097359,1,1,1,0
GEN24_1097403,1,2,1,1
GEN24_1097471,1,1,0,1
GEN24_1097486,1,2,1,1
GEN24_1097510,1,1,0,1
GEN24_1097520,1,1,1,0
GEN24_1097545,1,1,1,0
GEN24_1097554,1,1,0,1
GEN24_1097614,1,2,1,0
GEN24_1097617,1,3,0,1
GEN24_1097622,1,2,1,1
GEN24_1097666,1,1,0,1
GEN24_1097681,1,1,1,0
GEN24_1097699,1,1,0,1
GEN24_1097737,1,2,0,1
GEN24_1097750,1,1,1,1
GEN24_1097763,1,1,1,0
GEN24_1097805,1,2,1,1
GEN24_1097826,1,1,0,1
GEN24_1097922,1,1,1,1
GEN24_1097942,1,1,0,1
GEN24_1097961,1,1,0,1
GEN24_1097980,1,1,0,1
GEN24_1097992,1,1,1,1
GEN24_1098005,1,1,1,0
GEN24_1098012,1,1,0,1
GEN24_1098020,1,1,1,0
GEN24_1098050,1,1,1,1
GEN24_1098060,1,1,1,1
GEN24_1098067,1,1,1,1
GEN24_1098070,1,2,1,1
GEN24_1098091,1,2,1,1
GEN24_1098161,1,5,1,1
GEN24_1098189,1,2,1,1
GEN24_1098225,1,1,1,1
GEN24_1098247,1,1,0,1
GEN24_1098260,1,1,0,1
GEN24_1098261,1,1,1,0
GEN24_1098289,1,1,0,1
GEN24_1098340,1,1,0,1
GEN24_1098341,1,2,1,1
GEN24_1098345,1,1,0,1
GEN24_1098356,1,1,1,0
GEN24_1098379,1,1,0,1
GEN24_1098445,1,1,1,0
GEN24_1098446,1,2,1,0
GEN24_1098481,1,1,1,0
GEN24_1098529,1,1,1,0
GEN24_1098533,1,1,0,1
GEN24_1098534,1,1,0,1
GEN24_1098554,1,2,0,1
GEN24_1098560,1,2,1,1
GEN24_1098591,1,1,1,1
GEN24_1098593,1,1,0,1
GEN24_1098600,1,2,1,1
GEN24_1098648,1,1,1,0
GEN24_1098669,1,1,1,1
GEN24_1098690,1,3,1,1
GEN24_1098692,1,1,0,1
GEN24_1098723,1,5,1,1
GEN24_1098726,1,1,0,1
GEN24_1098736,1,5,1,1
GEN24_1098750,1,1,1,0
GEN24_1098775,1,1,1,0
GEN24_1098790,1,1,1,0
GEN24_1098792,1,2,1,1
GEN24_1098794,1,1,1,0
GEN24_1098801,1,1,1,0
GEN24_1098805,1,1,1,0
GEN24_1098808,1,1,1,1
GEN24_1098816,1,1,1,0
GEN24_1098824,1,6,1,1
GEN24_1098849,1,2,1,1
GEN24_1098857,1,1,1,0
GEN24_1098867,1,1,1,0
GEN24_1098884,1,1,0,1
GEN24_1098892,1,1,1,0
GEN24_1098908,1,1,0,1
GEN24_1098909,1,1,0,1
GEN24_1098942,1,1,1,1
GEN24_1098957,1,2,1,1
GEN24_1098961,1,1,1,0
GEN24_1098991,1,1,1,0
GEN24_1098996,1,2,1,1
GEN24_1099006,1,1,1,0
GEN24_1099016,1,2,1,0
GEN24_1099049,1,2,1,1
GEN24_1099063,1,1,0,1
GEN24_1099084,1,1,0,1
GEN24_1099088,1,4,0,1
GEN24_1099097,1,1,0,1
GEN24_1099138,1,5,1,1
GEN24_1099165,1,1,0,1
GEN24_1099274,1,1,1,0
GEN24_1099283,1,3,1,1
GEN24_1099293,1,1,1,1
GEN24_1099302,1,1,0,1
GEN24_1099389,1,2,1,0
GEN24_1099429,1,3,1,1
GEN24_1099481,1,1,1,1
GEN24_1099483,1,1,1,0
GEN24_1099635,1,1,1,0
GEN24_1099641,1,1,0,1
GEN24_1099647,1,4,1,0
GEN24_1099656,1,1,1,0
GEN24_1099658,1,2,1,0
GEN24_1099661,1,1,1,0
GEN24_1099667,1,1,1,0
GEN24_1099676,1,1,0,1
GEN24_1099747,1,3,1,1
GEN24_1099785,1,1,0,1
GEN24_1099799,1,1,1,0
GEN24_1099805,1,1,1,0
GEN24_1099809,1,1,1,1
GEN24_1099816,1,1,1,0
GEN24_1099830,1,3,1,1
GEN24_1099840,1,2,1,1
GEN24_1099854,1,5,1,1
GEN24_1099866,1,1,1,0
GEN24_1099867,1,2,1,1
GEN24_1099919,1,2,1,1
GEN24_1099959,1,1,0,1
GEN24_1099966,1,1,0,1
GEN24_1100008,1,1,1,0
GEN24_1100025,1,1,1,0
GEN24_1100028,1,1,1,0
GEN24_1100040,1,1,1,0
GEN24_1100056,1,1,0,1
GEN24_1100058,1,1,1,1
GEN24_1100080,1,2,1,1
GEN24_1100088,1,1,1,0
GEN24_1100106,1,1,1,1
GEN24_1100111,1,2,1,1
GEN24_1100151,1,1,1,1
GEN24_1100178,1,1,1,0
GEN24_1100180,1,1,1,0
GEN24_1100192,1,1,1,1
GEN24_1100247,1,2,0,1
GEN24_1100256,1,1,1,0
GEN24_1100329,1,1,1,1
GEN24_1100382,1,1,0,1
GEN24_1100384,1,1,1,1
GEN24_1100386,1,1,1,0
GEN24_1100465,1,1,0,1
GEN24_1100468,1,1,1,0
GEN24_1100484,1,1,1,1
GEN24_1100495,1,1,0,1
GEN24_1100500,1,4,1,0
GEN24_1100501,1,1,1,0
GEN24_1100512,1,1,1,0
GEN24_1100520,1,4,0,1
GEN24_1100554,1,1,1,0
GEN24_1100579,1,2,1,1
GEN24_1100587,1,2,1,1
GEN24_1100624,1,1,1,0
GEN24_1100626,1,1,0,1
GEN24_1100635,1,1,0,1
GEN24_1100643,1,1,1,1
GEN24_1100648,1,1,1,0
GEN24_1100659,1,1,1,1
GEN24_1100667,1,2,1,1
GEN24_1100679,1,2,1,1
GEN24_1100684,1,1,1,0
GEN24_1100717,1,1,0,1
GEN24_1100755,1,1,0,1
GEN24_1100770,1,1,1,0
GEN24_1100774,1,2,1,1
GEN24_1100795,1,5,1,0
GEN24_1100839,1,1,1,1
GEN24_1100862,1,6,1,1
GEN24_1100884,1,1,0,1
GEN24_1100900,1,1,1,0
GEN24_1100905,1,1,1,0
GEN24_1100935,1,1,0,1
GEN24_1100949,1,4,1,1
GEN24_1101043,1,1,1,0
GEN24_1101106,1,1,1,1
GEN24_1101203,1,1,0,1
GEN24_1101204,1,1,1,0
GEN24_1101219,1,1,1,0
GEN24_1101232,1,1,1,0
GEN24_1101234,1,1,1,1
GEN24_1101249,1,1,1,0
GEN24_1101257,1,1,1,0
GEN24_1101289,1,1,0,1
GEN24_1101291,1,1,1,0
GEN24_1101297,1,1,1,1
GEN24_1101301,1,1,1,0
GEN24_1101307,1,2,1,1
GEN24_1101311,1,1,1,0
GEN24_1101318,1,1,1,0
GEN24_1101320,1,1,1,0
GEN24_1101356,1,1,1,1
GEN24_1101393,1,1,1,1
GEN24_1101395,1,1,1,0
GEN24_1101403,1,1,1,0
GEN24_1101425,1,1,0,1
GEN24_1101451,1,3,1,1
GEN24_1101499,1,1,1,0
GEN24_1101512,1,3,1,1
GEN24_1101514,1,1,1,0
GEN24_1101517,1,2,1,1
GEN24_1101532,1,1,1,0
GEN24_1101552,1,1,1,1
GEN24_1101568,1,1,1,0
GEN24_1101583,1,1,0,1
GEN24_1101615,1,1,0,1
GEN24_1101628,1,2,1,1
GEN24_1101678,1,1,1,0
GEN24_1101718,1,5,1,0
GEN24_1101730,1,1,0,1
GEN24_1101737,1,4,1,0
GEN24_1101757,1,3,1,0
GEN24_1101772,1,3,1,0
GEN24_1101792,1,1,0,1
GEN24_1101816,1,3,1,1
GEN24_1101831,1,1,1,1
GEN24_1101844,1,2,1,1
GEN24_1101874,1,1,1,0
GEN24_1101881,1,1,1,0
GEN24_1101887,1,1,1,0
GEN24_1101891,1,1,1,0
GEN24_1101895,1,1,1,1
GEN24_1101901,1,1,0,1
GEN24_1101907,1,1,1,0
GEN24_1101959,1,2,1,1
GEN24_1101966,1,1,1,1
GEN24_1101981,1,1,1,0
GEN24_1102036,1,1,1,1
GEN24_1102039,1,2,1,1
GEN24_1102078,1,4,1,1
GEN24_1102082,1,1,0,1
GEN24_1102087,1,2,1,0
GEN24_1102152,1,1,1,1
GEN24_1102197,1,2,1,1
GEN24_1102201,1,1,0,1
GEN24_1102254,1,1,1,0
GEN24_1102259,1,2,1,0
GEN24_1102261,1,4,1,0
GEN24_1102268,1,2,1,1
GEN24_1102292,1,2,1,1
GEN24_1102297,1,1,1,1
GEN24_1102342,1,1,0,1
GEN24_1102345,1,1,1,1
GEN24_1102351,1,2,1,0
GEN24_1102354,1,2,0,1
GEN24_1102362,1,1,0,1
GEN24_1102377,1,1,1,0
GEN24_1102414,1,5,1,1
GEN24_1102416,1,1,1,0
GEN24_1102437,1,1,1,0
GEN24_1102453,1,1,0,1
GEN24_1102502,1,2,1,1
GEN24_1102503,1,2,1,1
GEN24_1102504,1,2,1,1
GEN24_1102529,1,1,1,1
GEN24_1102537,1,1,1,0
GEN24_1102547,1,1,1,0
